id	smiles
Training_19125_validate	CC(C)C(=O)O[C@H]1[C@@H]2[C@H](C)C(=O)O[C@@H]2C[C@@H](C)[C@@H]2C=CC(=O)[C@@]12C
Training_19128_validate	C(CCC(=O)CCc1ccc(cc1)O)Cc1ccc(cc1)O
Training_19131_validate	c1cc(c(cc1/C=C/C(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](Oc2ccc(cc2)O)O1)O)O)O)O)O
Training_19134_validate	CC(CC[C@H]1[C@@H]2C[C@@H]3C(=C)C(=O)O[C@@H]3C[C@]12C)O
Training_19143_validate	CC(C)C(=O)C1(CCC(C)C(=O)C1)C(C)CC(=O)O
Training_19146_validate	CCC(C)C(=O)O[C@@H]1[C@@H](c2c(ccc3ccc(=O)oc23)OC1(C)C)OC(=O)C
Training_19149_validate	CC(=CCC/C(=C/CO[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO[C@H]2[C@@H]([C@H]([C@H](CO)O2)O)O)O1)O)O)O)/C)C
Training_19152_validate	CCCCCC/C=C\CCCCCCCc1cccc(c1O)O
Training_16960_validate	C[C@@H](C([C@H](C)O)(C(=O)OCc1ccccc1N=C(CCC(C(=O)O)N)O)O)O
Training_19155_validate	C=C1CCC2C(=C)C(=O)OC2C2C(=C)C(CC12)OC(=O)C
Training_19158_validate	C1CCN=C(CCC(=NCCCCCN(C(=O)CCC(=NCCCCCN(C(=O)CCC(=NCC1)O)O)O)O)O)O
Training_19164_validate	c1ccc(cc1)C(C#N)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O
Training_19167_validate	CC1(C)CCCC2(C)C=C(C(CC12)O)C(=O)O
Training_19170_validate	c1cc(ccc1CCC(=O)CC(CCc1ccc(cc1)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O
Training_19173_validate	c1cc(ccc1CC(C(=O)c1ccc(c(c1O)[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O)O
Training_19176_validate	Cc1cc(c(c(c1)O)C(=O)c1c(cc(cc1O)O)C(=O)OC)O
Training_19179_validate	CC1=C2CC(C(=C)C(=O)O)[C@H](CC2(C)CCC1)O
Training_5129_validate	CC(C(=O)O)Oc1ccc(cc1)Oc1ccc(cn1)C(F)(F)F
Training_16962_validate	CC1CCC2C(C)(C)[C@@H](CC[C@]2(C)C21Cc1c(cc3c(CN(C(CCC(=O)O)C(=O)O)C3=O)c1O2)O)O
Training_19182_validate	COc1cc(c(c(c1C(=O)/C=C/c1ccccc1)OC)O)O
Training_19185_validate	COc1ccc(cc1OC)C1C2COC(c3cc(c4c(c3)OCO4)OC)C2CO1
Training_19188_validate	CC(CC(C)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)OC(=O)/C=C/c1ccc(cc1)O
Training_19191_validate	CC(CCC1=C(C)C(=O)CC2C(C)(C)CCC[C@]12C)CC(=O)O
Training_19194_validate	CC(C)C1(CCC2C(=C1)C(=O)CC1C2(C)CCCC1(C)C(=O)O)O
Training_19197_validate	C(CCC(CCc1ccc(cc1)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)Cc1ccc(cc1)O
Training_19200_validate	COc1ccc(/C=C\C(=O)O)c(c1)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O
Training_19209_validate	Cc1cc(cc(c1C(=O)O[C@@H]1[C@@H](CO)O[C@H]([C@@H]1O)n1ccc(nc1=O)O)OC)OC
Training_19212_validate	C[C@H]1[C@@H]([C@H]([C@H]([C@H](OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](Oc3cc4c(ccc(=O)o4)cc3OC)O2)O[C@H]2[C@@H]([C@@H]([C@H]([C@H](C)O2)O)O)O)O)O)O1)O)O)O
Training_16963_validate	C=C([C@@H]1CC=C2C=CC(=O)[C@H](C)[C@@]2(C)C1)C(=O)OC
Training_19215_validate	CCC(C)(C#N)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O
Training_19218_validate	C[C@]12C[C@]3([C@@H]4C[C@]1(C4(COC(=O)c1ccccc1)[C@@H](O2)O3)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](COC(=O)c2ccccc2)O1)O)O)O)O
Training_19224_validate	C[C@]12C[C@]3([C@@H]4C[C@]1([C@]4(COC(=O)c1ccccc1)[C@@H](O2)O3)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O
Training_19236_validate	CC1(C)C=Cc2c(cc3c(c(=O)cc(c4ccc(cc4)O)o3)c2O)O1
Training_19239_validate	CC1C(C(C(C(OCC2C(C(C(C(Oc3cc4c(ccc(=O)o4)cc3OC)O2)O)O)O)O1)O)O)O
Training_3827_validate	CC(C)/C=C(\C)/[C@@H]1[C@@H](C)/C(=N/OC)/C[C@]2(C[C@@H]3C[C@@H](CC=C(C)C[C@@H](C)C=CC=C4CO[C@@H]5[C@@H](C(=C[C@@H](C(=O)O3)[C@]45O)C)O)O2)O1
Training_19242_validate	CC1CCC2(C(C)C3(C(CC4C5CC=C6CC(CCC6(C)C5CCC34C)OC3C(C(C(C(C)O3)OC3C(C(C(C(C)O3)OC3C(C(C(C(CO)O3)O)O)O)O)O)O)OC3C(C(C(C(C)O3)O)O)O)O2)O)OC1
Training_19245_validate	c1ccc(cc1)CCO[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O
Training_16964_validate	C/C=C/C=C/C=C/C(=O)O[C@@H]1[C@H](C2=C(C(=O)N(C2)C(C)C(=O)O)[C@@]2(C)CCCC(C)(C)[C@H]12)OC
Training_19248_validate	C[C@H](CC/C=C(\C)/C(=O)OC1C(C(C(C(CO)O1)O)O)O)[C@H]1CC([C@@]2(C)C3CC[C@H]4C(C)(C)[C@H](CC[C@]54C[C@@]35CC([C@]12C)O)O[C@H]1C(C(C(C(COC2C(C(C(CO2)O)O)O)O1)O)O)O)O
Training_19251_validate	C=C(C)C1Cc2c(cc(c3c2OC2C(O)Oc4cc(c(cc4C2(C3=O)O)OC)OC)O)O1
Training_19254_validate	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]1[C@H]([C@@H]([C@@H](COC(=O)C)O[C@H]1Oc1cc(c2c(=O)c(c(c3ccc(c(c3)OC)O)oc2c1OC)O)O)O)O)O)O)O
Training_19257_validate	C[C@@H]1CCC2C(C)(C)[C@@H](CC[C@]2(C)[C@]21Cc1c(cc3c(CN(CCO)C3=O)c1O2)O)O
Training_19260_validate	Cc1cc(cc(c1C(=O)O[C@@H]1[C@@H](CO)OC([C@@H]1O)n1ccc(nc1=O)O)OC)O
Training_19263_validate	CC(=CCc1cc(ccc1O)CC1(C(=C(C(=O)O1)OC)c1cc(CC=C(C)C)c(c(c1)O)O)C(=O)OC)C
Training_19266_validate	CC(C(c1cc2c(c(c1)O)C(=O)c1c(cc(cc1O)O)C2=O)O)O
Training_19269_validate	CC(C)[C@@H](C(=O)O)N1Cc2c(cc(c3C[C@]4([C@H](C)CCC5C(C)(C)[C@@H]([C@@H](C[C@]45C)O)O)Oc23)O)C1=O
Training_19272_validate	CCCCCC(=O)OC1C=C(CO)C(CO)(C2(C)C(CCC(C)(C)C12)O)O
Training_19275_validate	COc1cc(ccc1OC1C(C(C(C(CO)O1)O)O)O)[C@@H]1[C@H]2CO[C@H](c3ccc(c(c3)OC)OC3C(C(C(C(CO)O3)O)O)O)[C@H]2CO1
Training_16855_validate	c1cc(ccc1/C=C/C(=O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O
Training_16965_validate	CC1=CCC2(C(CCC(C2(C(=O)OC)O)OC(=O)C)C21CC(c1ccoc1)OC2=O)C(=O)OC
Training_19278_validate	CCC(C)CC(=O)OC1C(C(C)C)C(C=C(CO)C1=O)O
Training_19284_validate	C[C@H]1[C@@H]([C@H]([C@H]([C@H](OC[C@@H]2[C@H]([C@@H]([C@H]([C@H](OC(CCCCc3ccc(cc3)O)CCc3ccc(cc3)O)O2)O)O)O)O1)O)O)O
Training_19287_validate	CC(C)CC(=O)OC1C(C(C)C)C(C=C(CO)C1=O)OC(=O)C
Training_19290_validate	C=CCS(=O)CC(C(=O)O)N
Training_19296_validate	CCCCCCC/C=C/C=C/C(=NCCc1ccc(cc1)O)O
Training_19299_validate	C=CC(C)(CC/C=C(\C)/C(=O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)OC(=O)/C(=C/CCC(C)(C=C)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](COC(=O)/C(=C/CCC(C)(C=C)O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](CO)O2)O)O)O)/C)O1)O)O)O)/C)O)O
Training_5143_validate	Cc1cc(C2CC2)nc(n1)Nc1ccccc1
Training_19302_validate	C=CC(C)(CC/C=C(\C)/C(=O)O[C@@H]1[C@@H](CO)O[C@H]([C@@H]([C@H]1OC(=O)/C(=C/CCC(C)(C=C)O)/C)O)OC(C)(C=C)CC/C=C(\C)/C(=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O
Training_19308_validate	C=CC(/C=C(\C)/CO[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)C(=C)C
Training_16966_validate	CC1=C(C(=O)O)C(C)(C)CC(C1)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](COC(=O)/C=C/c2cc(c(c(c2)OC)O)OC)O1)O)O)O
Training_19314_validate	CCC(C)C(=O)OC1CC(C23C4CC(C5(COC3OC(C14C)O)C2C(=O)CC1(C)C(CC2C51O2)c1ccoc1)O)O
Training_19320_validate	CC(C)(C)C1(C[C@H]2[C@@]3(CC(=O)O2)C(=O)O[C@H]2[C@@]13[C@@H](C(=O)O2)O)O
Training_19326_validate	CC(=O)OC1CC(C2(C)C3CCC4(C)C(c5ccoc5)C(=O)C5C4(C3(C)C(CC2C1(C)C)OC(=O)C)O5)O
Training_19329_validate	C/C=C\1/C(CC(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@]23CO[C@H](c4ccc(c(c4)OC)O)[C@H]2CO[C@@H]3c2ccc(c(c2)OC)O)O)O)O)C(=CO[C@H]1O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)C(=O)OC
Training_19332_validate	C[C@@H]1[C@@H]([C@@H]([C@H]([C@H](OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]2CC[C@@]3(C)C(CC[C@]4(C)C3CC=C3C5CC(C)(C)CC[C@@]5(C(C[C@@]43C)O)C(=O)O)C2(C)C)N=C(C)O)O)O)O1)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O)O
Training_19335_validate	CC(=CCc1c(c2c(=O)c(coc2c2C=CC(C)(C)Oc12)c1ccc(cc1O)O)O)C
Training_19338_validate	CCCCCCCCCC(=O)OC1C(C(C(CO)OC1OC1(CO)C(C(C(CO)O1)O)OC(=O)C(C)C)OC(=O)C(C)C)OC(=O)C(C)C
Training_19341_validate	CCCCCCCCCC(=O)OC1C(C(C(CO)OC1OC1(CO)C(C(C(CO)O1)O)OC(=O)CC(C)C)OC(=O)C(C)C)OC(=O)C(C)C
Training_19344_validate	CC1C(C(C(C(c2c(cc3c(c(=O)cc(c4ccc(cc4)O)o3)c2O)O)O1)O[C@H]1[C@@H]([C@@H]([C@H]([C@H](C)O1)O)O)O)O)O
Training_16967_validate	C[C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O[C@H]1[C@@H](CO[C@H]([C@@H]1O)O[C@H]1[C@H](C)O[C@H]([C@@H]([C@@H]1O)O)O[C@@H]1[C@H]([C@H](CO[C@H]1OC(=O)[C@@]12CCC(C)(C)C[C@H]2C2=CCC3[C@@]4(C)C[C@H]([C@H]([C@@](C)(CO)C4[C@@H](C[C@@]3(C)[C@]2(C)CC1)O)O)O)O)O)O)O)O)O
Training_19347_validate	C=CCCCCCCCCCCCC(CC(CO)O)OC(=O)C
Training_19350_validate	CC1(C)CC2C3=CCC4C5(C)CCC(C(C)(C)C5CCC4(C)C3(C)CCC2(CC1O)C(=O)O)OC1C(C(C(C(CO)O1)O)OC1C(C(C(C(CO)O1)O)OC1C(C(C(C(CO)O1)O)OC1C(C(C(C(COC2C(C(C(C(CO)O2)O)O)O)O1)O)O)O)O)O)O
Training_19353_validate	CC(C)CC(=O)OC1C(C(C)C)C(C=C(CO)C1=O)O
Training_19356_validate	C=C(C)C1CCC2(CCC3(C(CCC4C5(C)CCC(=O)C(C)(C)C5CCC34C)C12)C(=O)O)C(=O)OC1C(C(C(C(COC2C(C(C(C(CO)O2)O)O)O)O1)OC1C(C(C(C(C)O1)O)O)O)O)O
Training_19359_validate	C=C(CCO)C(=O)OCC1C(C(C(CO1)OC(=O)C(=C)CCO[C@H]1[C@@H]([C@H]([C@@H]([C@@H](COC(=O)C(=C)CCO[C@H]2[C@@H]([C@H]([C@@H]([C@@H](CO)O2)O)O)O)O1)O)O)O)O)O
Training_19362_validate	C=C(CCO)C(=O)OCC1C(C(C(CO1)OC(=O)C(=C)CCO[C@H]1[C@@H]([C@H]([C@@H]([C@@H](COC(=O)C(=C)CCO[C@H]2[C@@H]([C@H]([C@@H]([C@@H](COC(=O)C(=C)CCO)O2)O)O)O)O1)O)O)O)O)O
Training_19368_validate	CC(=NC1C(C(C(COC2C(C(C(CO2)O)O)OC2C(C(C(CO2)O)O)O)OC1OC1CCC2(C)C(CCC3(C)C2CC=C2C4CC(C)(C)CCC4(CCC32C)C(=O)OC2C(C(C(C(CO)O2)O)O)O)C1(C)C)O)O)O
Training_19371_validate	CC1C(C)C(c2ccc(c(c2)OC)OC)OC1c1ccc(cc1)O
Training_19374_validate	CC(C)C(=O)O[C@H]1[C@@H]([C@]2(C)[C@H](CCC[C@@]32CO3)[C@@]2(C)CCC3(CC(=O)OC3)O[C@@]12C)OC(=O)C
Training_19380_validate	CC(CCC1(C(C)C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2C(C(C(C(CO)O2)O)OC2C(C(C(CO2)O)O)OC2C(C(C(C(C)O2)O)O)OC2C(C(C(C(CO)O2)O)O)O)O)O1)O)COC1C(C(C(C(CO)O1)O)O)O
Training_4889_validate	CCN(CC)C(=O)C(C)Oc1cccc2ccccc12
Training_19383_validate	C/C=C(/C)\C(=O)O[C@H]1CC(C)(C)CC2[C@@]34CCC5[C@@]6(C)CC[C@@H](C(C)(C)C6CC[C@@]5(C)[C@]3(C)C[C@H]([C@@]12[C@H](O)O4)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](C(=O)O)O1)O)O[C@H]1[C@@H]([C@H]([C@H]([C@@H](CO)O1)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@H](C)O1)O)O)O[C@H]1[C@@H]([C@@](CO)(CO1)O)O)O[C@H]1[C@@H]([C@H]([C@H]([C@@H](CO)O1)O)O)O
Training_19386_validate	CC(=CCc1c2c(ccc(=O)o2)cc2CC(C(C)(C)O)Oc12)C
Training_19389_validate	CC1C2=CC(=O)OC2(CC2C1C(CC1C(C)(CCCC21C)CO)O)O
Training_19392_validate	CC1C2=CC(=O)OC2(CC2C1C(C(C1C(C)(CCCC21C)CO)OC(=O)C)O)O
Training_19395_validate	CC1(CC2C(C1)C1(C)CC1(CO)C(=O)C2O)CO
Training_5157_validate	C1CC1/C(=C/1\C(=O)CC(CC1=O)C(=O)O)/O
Training_19401_validate	CC1CC2C(C(C)(C)O)OC3(C1C1(C)CCC45CC65CCC(C(C)(C)C6CC=C4C1(C)C3O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O2
Training_19404_validate	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]1[C@H]([C@@H]([C@@H](CO)O[C@H]1Oc1c(cc(cc1OC)C1C2COC(c3cc(c(c(c3)OC)O)OC)C2CO1)OC)O)O)O)O)O
Training_19407_validate	COc1cc(/C=C/CO[C@H]2[C@@H]([C@H]([C@@H]([C@@H](CO)O2)O)O)O)cc(c1O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)OC
Training_19410_validate	CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CO[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO[C@H]2[C@@H]([C@@H]([C@H]([C@H](C)O2)OC(=O)C)O)O)O1)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@H](C)O1)OC(=O)C)OC(=O)C)OC(=O)C)/C)/C)/C)C
Training_16968_validate	C/C=C/C=C/C(=O)OC1CCC=CC(C(C(CCC)OC1=O)O)O
Training_19413_validate	CCCCCC(CC(CC(=O)O)O)O
Training_19416_validate	CC1CCC2C(C)(C)C(CCC2(C)C21Cc1c(cc3c(CN(C(CCC(=N)O)C(=O)O)C3=O)c1O2)O)O
Training_19419_validate	C/C=C(\C)/C(=O)OCC1C(C(C(C(O1)OC1C(C(C(C(COC(=O)/C(=C/C)/C)O1)OC1C(C(C(C(CO)O1)OC(=O)/C(=C/C)/C)OC(=O)/C(=C/C)/C)O)O)O)O)O)OC1C(C(C(C(CO)O1)OC(=O)/C(=C/C)/C)OC(=O)/C(=C/C)/C)O
Training_19422_validate	CCCCCCCCCCC(C(CC(=O)O)O)C(=O)O
Training_19431_validate	CC(=CCc1c(cc2c(C(=O)CC(c3ccc(c(c3)OC)O)O2)c1O)O)C
Training_19434_validate	CC(C)c1cc(c(C)cc1O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](COC(=O)CC(=O)O)O1)O)O)O)O
Training_19437_validate	COc1cc(ccc1O)C[C@]1(COC(c2ccc(c(c2)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](CO)O2)O)O)O)[C@H]1CO)O
Training_19440_validate	CC(C)C(=O)OC1c2cc3ccc(=O)oc3cc2OC1C(C)(C)OC(=O)C(C)C
Training_19443_validate	CCC(C)CC(=O)OC1C(C(C)C)C(C=C(CO)C1=O)OC(=O)C
Training_19446_validate	c1cc(ccc1CCO[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O[C@H]1[C@@H]([C@@](CO)(CO1)O)O)O
Training_16969_validate	CC(=CCC[C@@]1(C)[C@@H]2CCC(=C)[C@@H](Cc3c[nH]c4ccccc34)[C@@]2(C)CC[C@@H]1O)C
Training_19455_validate	CC(CC1CCC(C(C)C(=O)OC(C)CC2CCC(C(C)C(=O)O)O2)O1)O
Training_19458_validate	CC1=CC(=O)C2C(C)(C)CC(CC2(C)C1(CO)O)O
Training_19461_validate	CC(CCc1ccc(cc1)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO[C@H]2[C@@H]([C@H](C(CO)O2)O)O)O1)O)O)O
Training_19464_validate	COc1ccc(cc1OC)[C@H]1[C@H]2CO[C@H](c3ccc(c(c3)OC)OC3C(C(C(C(CO)O3)O)O)O)[C@H]2CO1
Training_19467_validate	C=C(C)C(=O)O[C@H]1[C@H]2C(=C)C(=O)O[C@@H]2C=C(CCC=C(C=O)[C@@H]1O)CO
Training_19470_validate	COC(=O)c1cc(c(c(c1)O)C(=O)c1c(cccc1O)C(=O)O)O
Training_19473_validate	CC1C(C(C(C(O1)OC1CCC2(C)C(CCC34CCC5C(C)(CCC23)C4(O)OC25CC(=O)OC2)C1)O)OC)OC1C(C(C(C(CO)O1)OC1C(C(C(C(CO)O1)O)O)O)O)O
Training_19476_validate	CCCCCCCCC(C(CC(=O)O)O)C(=O)O
Training_19479_validate	COc1cc(cc(c1OC)OC)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](COC2C(C(C(CO2)O)O)O)O1)O)O)O
Training_16970_validate	C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]1(C)CCC[C@]2(C)[C@H]1[C@H]([C@@H]3O)OC2=O
Training_19482_validate	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]1[C@H]([C@@H]([C@@H](CO)O[C@H]1c1c(cc2c(c(=O)cc(c3ccc(cc3)O)o2)c1O)O)O)O)O)O)O
Training_19491_validate	CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(C(C)(C)C5CCC34C)OC3C(C(C(CO3)O)O)O)C2C1O)C(=O)OC1C(C(C(C(COC2C(C(C(C(CO)O2)O)O)O)O1)O)O)O
Training_19494_validate	C/C(=C\Cc1c(c2c(COC2=O)c(C)c1OC)O)/CCCC(C)C(=O)O
Training_19497_validate	C/C(=C\CO)/C(=O)OC/C(=C\CO)/C(=O)O[C@@H]1CC(=C)[C@@H]2CC(=O)[C@@H](C)[C@@H]2[C@@H]2C1C(=C)C(=O)O2
Training_19506_validate	CC(=CCc1cc(ccc1O)CC1(C(=C(C(=O)O1)OC)c1ccc(c(c1)O)O)C(=O)OC)C
Training_19512_validate	CC1=CC(CC2(C)C(COc3c4c(cco4)cc4ccc(=O)oc34)O2)OC1=O
Training_19515_validate	C(/C=C/C(=O)CCc1ccc(cc1)O)Cc1ccc(cc1)O
Training_19518_validate	C=CC(C)(C)c1cc2cc3CC(C(C)(C)OC(=O)C)Oc3cc2oc1=O
Training_16971_validate	CC1CC=CC2C3C(C)(C(C)C4C(Cc5c[nH]c6ccccc56)N=C(C24C(=O)CC(C(C1)O)OC)O)O3
Training_19527_validate	c1ccc(cc1)/C=C/C(=O)OCC1=CC[C@@H]2C(=CO[C@H]([C@H]12)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)C(=O)O
Training_19530_validate	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]1[C@@H](CO)O[C@H]([C@@H]([C@H]1O)O)O[C@H]1CC[C@@]2(C)C(=C1)CC[C@@H]1C2CC[C@]2(C)[C@H](CC[C@]12O)c1ccc(=O)oc1)O)O)O
Training_19536_validate	COC1=C(c2ccc(cc2)O)C(Cc2ccc(cc2)O)(C(=O)OC)OC1=O
Training_19539_validate	Cc1c(c(c(c(c1Cl)Oc1c(cc(cc1OC)O)C(=O)OC)C(=O)O)O)Cl
Training_3831_validate	Cc1c(cccc1Nc1c(cc(cn1)O)C(=O)O)C(F)(F)F
Training_5171_validate	CCOC(=O)C1CC(=O)/C(=C(\C2CC2)/O)/C(=O)C1
Training_19545_validate	CC(C)(C(Cc1c(ccc2ccc(=O)oc12)OC)O)OC
Training_19548_validate	CC(=O)OC1CC2(C)C3CC=C4C(CC(C(C4(C)C)O)OC4C(C(C(C(CO)O4)O)O)O)C3(C)CCC2(C)C1C(C)(C(=O)CCC(C)(C)O)O
Training_19551_validate	CC1=C(CC(C(C)C2CCC3C4CC=C5CC(CC(C5(C)C4CCC23C)O)OC2C(C(C(C(COC3C(C(C(C(CO)O3)O)O)O)O2)O)O)O)OC1=O)CO
Training_19554_validate	c1cc(ccc1c1cc(=O)c2c(cc(c(c3c(cc4c(c(=O)cc(c5ccc(cc5)O)o4)c3O)O)c2O)O)o1)O
Training_16972_validate	CC(C)C1C2C=C(C)C(CC2C(C)CC1=O)OC1C(C(C(C(CO)O1)O)O)O
Training_19557_validate	C=C1CCC[C@]2(C)CC[C@](C[C@@H]12)(C(=C)C(=O)O)O
Training_19560_validate	c1ccc(cc1)/C=C/C(=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](COC(=O)/C=C/c2ccc(cc2)O)O1)O)O)O
Training_19563_validate	COc1cc(c2C(=O)C[C@H](c3ccccc3O)Oc2c1O)O
Training_19566_validate	CC(=CCc1c(cc2c(c1O)c(=O)c1ccc(cc1o2)O)O)C
Training_19569_validate	c1cc2cc3COC(=O)c3c(c2c(c1)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O
Training_19572_validate	C=C[C@@]12C[C@@H]([C@@H](C(=C)C(=O)OC)[C@@H]([C@H]2C(=C)C(=O)OC1)O)O
Training_19575_validate	Cc1c(c(c(C(=O)c2c(cc(cc2O)O)C(=O)OC)c(c1Cl)OC)O)Cl
Training_19581_validate	C=C1CC[C@H]([C@]2(C)C[C@@H]3[C@H](CC12)C(=C)C(=O)O3)O
Training_19584_validate	Cc1cc(c(c(c1)O)C(=O)c1c(cc(cc1OC)OC)C(=O)OC)O
Training_16973_validate	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]1[C@H]([C@H]([C@@H](C)O[C@H]1OC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CCC3[C@@]4(C)CC[C@@H]([C@@](C)(C=O)C4CC[C@@]3(C)[C@]1(C)C[C@H]2O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](C(=O)O)O1)O)O)O[C@H]1[C@@H]([C@H]([C@H]([C@@H](CO)O1)O)O)O)OC(=O)C)O[C@H]1[C@@H]([C@H]([C@H](CO)O1)O)O)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O
Training_19587_validate	COc1cc2c(c(cc(=O)o2)c2ccc(c(c2)O)O)c(c1)OC1C(C(C(C(COC2C(C(CO)(CO2)O)O)O1)O)O)O
Training_19590_validate	CC1CCC2(C)C(CC(C(C32CO3)O)O)C1(C)CCC1=CC(=O)OC1O
Training_19606_validate	C=C(CC[C@@H](C)[C@H]1CCC2(C)C3=C(C[C@@H]([C@]12C)O)[C@@]1(C)CC[C@H](C(C)(C)C1CC3)OC(=O)CC(=O)O)[C@@H](C)C(=O)O
Training_19612_validate	C=C(C(CCCCCCO)C(=O)O)C(=O)O
Training_19634_validate	CC(=CCc1cc(ccc1O)CC1(C(=C(C(=O)O1)OC)c1ccc(cc1)O)C(=O)OC)C
Training_19635_validate	CC(CCc1ccc(cc1)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO[C@@H]2[C@@H]([C@@](CO)(CO2)O)O)O1)O)O)O
Training_19638_validate	C[C@@H](C1=CC2(C=C[C@@H]3C(=CO[C@H]([C@H]23)O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](CO)O2)O)O)O)C(=O)OC)OC1=O)OC(=O)/C=C/c1ccc(cc1)O
Training_19641_validate	C=C(C)C(=O)O[C@H]1[C@H]2C(=C)C(=O)O[C@@H]2C[C@@H](C)[C@H]2[C@@H](C(=O)[C@@](C)([C@@H]1OC(=O)C(=C)C)O)O2
Training_19644_validate	c1c(cc(c(c1O)O)O)C(=O)O[C@H]1C([C@H]2[C@@H](C(COC(=O)c3cc(c(c(c3c3c(cc(c(c3O)O)O)C(=O)O2)O)O)O)O1)O)O
Training_16856_validate	C=C(C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H](C)[C@@H]3[C@@H]12
Training_16974_validate	Cc1cc(cc(c1C(=O)OC1C(CO)OC(C1OC(=O)C)n1ccc(nc1=O)O)OC)O
Training_19647_validate	C=C1C[C@]23CCC4[C@@](C)(CCC[C@@]4(C)C(=O)OC)C3CC[C@@H]1C2
Training_19650_validate	COc1ccc(cc1)C(=O)/C=C/c1ccccc1
Training_19659_validate	C=C(C)C(=O)O[C@H]1C[C@](C)(C(=O)CC(C(=C[C@@H]2[C@@H]1C(=C)C(=O)O2)C)O)O
Training_19662_validate	CCC(CC1CCC(C(C)C(=O)OC(C)CC2CCC(C(C)C(=O)OC(C)CC3CCC(C(C)C(=O)OC(C)CC4CCC(C(C)C(=O)O)O4)O3)O2)O1)O
Training_19674_validate	COc1cc(/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]2[C@@H]3C(=CC[C@@H]3C(=CO2)C(=O)OC)CO)O)O)O)cc(c1O)OC
